title,link,author,date_str
В центре Львова археологи обнаружили подземелье с человеческими останками,https://ukraina.ru/20191027/1025476705.html,,"27 октября 2019, 20:22"
"Vgorode. Памятник Сталину, мистика и загадочные фонтаны: 8 неожиданных фактов о Соборной площади в Одессе",https://ukraina.ru/20191027/1025464513.html,,"27 октября 2019, 13:40"
Генетика вольницы. Казачьи вершки и козацкие корешки,https://ukraina.ru/20191027/1025398286.html,,"27 октября 2019, 06:12"
День в истории. 27 октября: Галичина и Волынь попросились в состав Украины,https://ukraina.ru/20191027/1025469897.html,,"27 октября 2019, 01:00"
Николай Духов: от танка «КВ» до ядерной бомбы,https://ukraina.ru/20191026/1025470429.html,,"26 октября 2019, 15:00"
Status Quo: Сокровища на чердаках и свалках,https://ukraina.ru/20191026/1025462972.html,,"26 октября 2019, 13:07"
Поспели гири в саду у Дяди Вани. Выдумки и находки изначального спорта,https://ukraina.ru/20191026/1025437124.html,,"26 октября 2019, 06:15"
Недвижимость Петра Великого на Украине: домики и домишки,https://ukraina.ru/20191026/1025396544.html,,"26 октября 2019, 06:00"
«Крымские татары в России»: вклад татар в развитие СССР и современной России,https://ukraina.ru/20191025/1025468199.html,,"25 октября 2019, 19:45"
Первый гетман-изменник. Путь к власти Ивана Выговского,https://ukraina.ru/20191025/1025464467.html,,"25 октября 2019, 16:00"
День в истории. 25 октября: под Черниговом родился последний русский и первый советский баталист,https://ukraina.ru/20191025/1025451151.html,,"25 октября 2019, 01:01"
Другое письмо запорожцев турецкому султану. Как Богдан Хмельницкий строил отношения с Османской империей,https://ukraina.ru/20191024/1025449062.html,,"24 октября 2019, 15:36"
"«Европа, однако»: юные херсонцы нашли новое применение бюсту Суворова",https://ukraina.ru/20191024/1025446532.html,,"24 октября 2019, 12:55"
День в истории. 24 октября: во Львове бандеровцами зверски убит знаменитый писатель,https://ukraina.ru/20191024/1025434399.html,,"24 октября 2019, 01:20"
Прорыв «линии Вотан». Какой ценой освобождали Мелитополь,https://ukraina.ru/20191023/1025420167.html,,"23 октября 2019, 01:00"
Жители поселка Донецкой области намерены все вместе жить в Нью-Йорке,https://ukraina.ru/20191022/1025411174.html,,"22 октября 2019, 12:26"
Пустыня возвращается. Конец великого плана преобразования климата на Украине,https://ukraina.ru/20191021/1025400566.html,,"21 октября 2019, 16:52"
День в истории. 21 октября: началось массовое выселение родственников бандеровцев,https://ukraina.ru/20191021/1025382288.html,,"21 октября 2019, 01:11"
"Музей Ленина, в котором заседал Петлюра",https://ukraina.ru/20191020/1025346024.html,,"20 октября 2019, 01:00"
Мифы недревней Греции: распространенные у украинцев и русских стереотипы об Элладе,https://ukraina.ru/20191019/1025317688.html,,"19 октября 2019, 06:08"
Разбираемся в сортах украинских националистов (часть 1) - видео,https://ukraina.ru/20191018/1025383043.html,,"18 октября 2019, 16:48"
День в истории. 17 октября: родился самый украинский министр обороны СССР,https://ukraina.ru/20191017/1025354756.html,,"17 октября 2019, 01:00"
Казачья колонизация Новороссии — незавершённый проект Григория Потёмкина,https://ukraina.ru/20191016/1025348059.html,,"16 октября 2019, 15:51"
День в истории. 16 октября: появился на свет самый знаменитый уроженец Херсона,https://ukraina.ru/20191016/1025338039.html,,"16 октября 2019, 01:00"
«На улицах Киева наступает средневековая жуть». К столетию белогвардейского погрома,https://ukraina.ru/20191015/1025318034.html,,"15 октября 2019, 15:00"
Как Иехиел-Лейб Файнзильберг стал Ильей Ильфом и создал Остапа Бендера,https://ukraina.ru/20191015/1025321080.html,,"15 октября 2019, 06:35"
День в истории. 15 октября: ликвидирован Степан Бандера,https://ukraina.ru/20191015/1025320580.html,,"15 октября 2019, 01:05"
"«Мой дядя самых честных правил, когда он в Дарницу бежал...»: «русский исход» из Киева 14 октября 1919 г.",https://ukraina.ru/20191014/1025303758.html,,"14 октября 2019, 15:00"
Лесной ад. Как закалялась УПА*,https://ukraina.ru/20191014/1025300284.html,,"14 октября 2019, 10:32"
День в истории. 14 октября: Запорожье освобождено от нацистов,https://ukraina.ru/20191014/1025306624.html,,"14 октября 2019, 01:00"
Уточнивший время до предела: как в Гринвиче появились часы уроженца Киевской губернии,https://ukraina.ru/20191014/1025065809.html,,"14 октября 2019, 00:00"
На мягких лапках. История самой коварной в мире экспансии,https://ukraina.ru/20191013/1025285277.html,,"13 октября 2019, 08:09"
Одесские каникулы командующего УПА* Романа Шухевича,https://ukraina.ru/20191013/1025249607.html,,"13 октября 2019, 06:54"
"Легенды и мифы Израиля: земля, где не жалеют заварки",https://ukraina.ru/20191013/1025290050.html,,"13 октября 2019, 06:01"
"Украина, которую мы теряем: волшебный сорбент «Энтеросгель»",https://ukraina.ru/20191011/1025290010.html,,"11 октября 2019, 06:35"
День в истории. 11 октября: объявлено о создании Украинской автокефальной православной церкви,https://ukraina.ru/20191011/1025251688.html,,"11 октября 2019, 01:00"
День в истории. 10 октября: учрежден украинский орден для украинских героев Великой Отечественной,https://ukraina.ru/20191010/1025268548.html,,"10 октября 2019, 01:00"
Белая альтернатива. Малороссия и Новороссия в теории и практике генералов Деникина и Врангеля,https://ukraina.ru/20191009/1025274737.html,,"9 октября 2019, 17:44"
Севастопольские проблемы: кто кому кластер,https://ukraina.ru/20191009/1025262673.html,,"9 октября 2019, 07:05"
Тридцать лет назад с советских телеэкранов прозвучало гипнотическое «Спать!»,https://ukraina.ru/20191009/1025263819.html,,"9 октября 2019, 01:00"
Вляпались в историю: европейское прошлое и Украина,https://ukraina.ru/20191008/1025256627.html,,"8 октября 2019, 13:50"
День в истории. 8 октября: в приазовском захолустье родилась прославленная советская летчица,https://ukraina.ru/20191008/1025245836.html,,"8 октября 2019, 01:00"
"Кондрат Бурляй. Дипломат, который смог уговорить царя присоединить Украину",https://ukraina.ru/20191007/1025212794.html,,"7 октября 2019, 16:30"
Под тенью чинары: Киев лишат одного из главных символов,https://ukraina.ru/20191006/1025183570.html,,"6 октября 2019, 08:43"
Взлёт и падение проекта «белой РФ»,https://ukraina.ru/20191004/1025232304.html,,"4 октября 2019, 17:37"
Исторический миф: «Цунами». Что на самом деле было после подрыва ДнепроГЭС в 1941 г.,https://ukraina.ru/20191004/1025224078.html,,"4 октября 2019, 15:00"
Противник России и ставленник Коломойского: кто стал секретарем СНБО,https://ukraina.ru/20191004/1025220437.html,,"4 октября 2019, 12:42"
День в истории. 4 октября: Галичина стала австрийской,https://ukraina.ru/20191004/1025209402.html,,"4 октября 2019, 01:00"
"«Майдан» Ельцина: последний гвоздь, забитый в гроб Союза",https://ukraina.ru/20191003/1025212615.html,,"3 октября 2019, 15:18"
"День в истории. 3 октября: родилась харьковская купчиха, получившая премию «Оскар»",https://ukraina.ru/20191003/1025196146.html,,"3 октября 2019, 01:01"
Пламенный герой Михаил Паникаха: от Днепропетровска до Сталинграда,https://ukraina.ru/20191002/1025192829.html,,"2 октября 2019, 15:08"
«У нас было своё государство!» Что не так с сенсационным открытием украинского историка,https://ukraina.ru/20191001/1025178220.html,,"1 октября 2019, 15:40"
"Александр Цюрупа: нарком, благодаря которому большевики удержали власть",https://ukraina.ru/20191001/1025162847.html,,"1 октября 2019, 01:00"
Помогли тебе твои ляхи? Как гетман Выговский спровоцировал Руину и нашел свой конец,https://ukraina.ru/20190930/1025163563.html,,"30 сентября 2019, 15:00"
Украинский Сахаров — Джордж Кистяковский: хрен редьки не слаще,https://ukraina.ru/20190930/1025155698.html,,"30 сентября 2019, 12:30"
День в истории. 30 сентября: завершилось самое кровопролитное сражение легиона УСС,https://ukraina.ru/20190930/1025146913.html,,"30 сентября 2019, 01:05"
Благодаря ошеломительному признанию Кима Филби стало известно о кембриджских агентах КГБ,https://ukraina.ru/20190929/1025145613.html,,"29 сентября 2019, 10:52"
"В центре Донецка находится здание, построенное по благословению Иоанна Кронштадтского",https://ukraina.ru/20190929/1025145567.html,,"29 сентября 2019, 09:33"
"Посольство Украины в России. Дом, едва не ставший могилой Ленина",https://ukraina.ru/20190929/1025147103.html,,"29 сентября 2019, 06:55"
"Бабий Яр: начало трагедии, сводившей с ума даже эсэсовцев",https://ukraina.ru/20190929/1025141747.html,,"29 сентября 2019, 01:00"
Когда кончилось лекарство от национализма: трагедия Украины начиналась с отставки Щербицкого,https://ukraina.ru/20190928/1025147739.html,,"28 сентября 2019, 01:00"
Опоздала на год. Украинский институт обвинил жену Зеленского в дезинформации,https://ukraina.ru/20190927/1025146849.html,,"27 сентября 2019, 16:01"
Битва за Бендеры. Как в Бессарабии решилась судьба Крыма,https://ukraina.ru/20190927/1025143372.html,,"27 сентября 2019, 15:12"
Великая сотня. «Донбасс оказался гораздо глубже»,https://ukraina.ru/20190926/1025132604.html,,"26 сентября 2019, 17:00"
День в истории. 25 сентября: в Париже родился один из отцов-основателей Одессы,https://ukraina.ru/20190925/1025103416.html,,"25 сентября 2019, 14:51"
В мэрии Львова обнаружили снаряд Второй мировой войны,https://ukraina.ru/20190924/1025100472.html,,"24 сентября 2019, 16:07"
«Украина забыла их». Трагедия и подвиг Букринского десанта,https://ukraina.ru/20190924/1025086961.html,,"24 сентября 2019, 15:00"
День в истории. 24 сентября: умер Павел Судоплатов,https://ukraina.ru/20190924/1025088761.html,,"24 сентября 2019, 01:00"
День в истории 23 сентября. Родился один из основателей дивизии СС «Галичина»,https://ukraina.ru/20190923/1025064309.html,,"23 сентября 2019, 01:01"
"Мифы Днепра: редкая птица, сом-людоед, драгоценный идол и многотысячные жертвы",https://ukraina.ru/20190922/1024986683.html,,"22 сентября 2019, 09:10"
"Сквозь огонь, воду и стальные решетки. История расстрелянного клана НКВД",https://ukraina.ru/20190922/1025059059.html,,"22 сентября 2019, 07:25"
Исторический миф: совместный парад Вермахта и РККА в Бресте,https://ukraina.ru/20190922/1025063988.html,,"22 сентября 2019, 01:00"
"Белорусский эксперт рассказал, как Европарламент покушается на суверенитет его страны",https://ukraina.ru/20190921/1025071746.html,,"21 сентября 2019, 17:54"
Малый азовский вопросник: пять ответов о главном,https://ukraina.ru/20190921/1025051209.html,,"21 сентября 2019, 07:07"
НИ: чисто одесский танк,https://ukraina.ru/20190920/1024987511.html,,"20 сентября 2019, 15:00"
Украина сняла запрет на эксгумацию польских захоронений,https://ukraina.ru/20190920/1025057838.html,,"20 сентября 2019, 11:42"
"Экономист напомнил, как Россия купилась на блеф Ющенко во время газового кризиса в 2009 году",https://ukraina.ru/20190920/1025049269.html,,"20 сентября 2019, 06:40"
«После тяжелых и продолжительных боев нашими войсками оставлен город Киев»,https://ukraina.ru/20190919/1025044551.html,,"19 сентября 2019, 15:00"
Археологи случайно нашли на Хортице ровесника пирамиды Хеопса,https://ukraina.ru/20190919/1025042242.html,,"19 сентября 2019, 11:32"
Национальную память отшибло. Четыре кандидата на смену Вятровичу,https://ukraina.ru/20190918/1025036603.html,,"18 сентября 2019, 20:03"
Крымский военно-исторический фестиваль вернул Севастополь в СССР - видео,https://ukraina.ru/20190916/1025005805.html,,"16 сентября 2019, 16:23"
Триумфальный сентябрь полководца Малиновского,https://ukraina.ru/20190916/1025001744.html,,"16 сентября 2019, 15:00"
Бесславные ублюдки. Подразделение украинских коллаборационистов «Нахтигаль»,https://ukraina.ru/20190916/1024939255.html,,"16 сентября 2019, 02:00"
Три платежки за Бессарабию. Цена румынского натиска на восток,https://ukraina.ru/20190913/1024976029.html,,"13 сентября 2019, 15:00"
День в истории. 13 сентября: во Львовском университете основана кафедра русинской филологии,https://ukraina.ru/20190913/1024964796.html,,"13 сентября 2019, 01:00"
Бессарабские болгары: на переднем крае борьбы за национальное равноправие,https://ukraina.ru/20190912/1024938293.html,,"12 сентября 2019, 15:00"
День в истории. 12 сентября скончался создатель современной инфраструктуры Киева,https://ukraina.ru/20190912/1024950590.html,,"12 сентября 2019, 01:05"
"Очередное свинство в Киеве, на сей раз в еврейской библиотеке",https://ukraina.ru/20190911/1024935480.html,,"11 сентября 2019, 15:00"
День в истории. 11 сентября: по приказу Сталина расстрелян «украинский президент»,https://ukraina.ru/20190911/1024934510.html,,"11 сентября 2019, 01:00"
Мариупольский десант: начало легенды,https://ukraina.ru/20190910/1024926001.html,,"10 сентября 2019, 15:00"
Помощь так и не пришла. Тяжкий штурм Карпат ради словацких «братушек»,https://ukraina.ru/20190909/1024917196.html,,"9 сентября 2019, 15:00"
"""Малороссийский Вергилий"" Иван Котляревский",https://ukraina.ru/20190909/1024904660.html,,"9 сентября 2019, 01:00"
За Родину! За Сталино!,https://ukraina.ru/20190908/1024910162.html,,"8 сентября 2019, 12:15"
"Правдивые мифы Черного моря. Гурманский рай, прародина полиции и важный плацдарм",https://ukraina.ru/20190908/1024883503.html,,"8 сентября 2019, 11:12"
Авиакатастрофа в Донбассе. Важные детали со спортивной спецификой,https://ukraina.ru/20190907/1024895449.html,,"7 сентября 2019, 13:00"
Демьян Многогрешный. Опальный гетман на службе в Сибирской Украине,https://ukraina.ru/20190906/1024895286.html,,"6 сентября 2019, 15:16"
День в истории. 6 сентября: в Харькове было утверждено украинское «правописание раздора»,https://ukraina.ru/20190906/1024876396.html,,"6 сентября 2019, 01:01"
"Украине пришлось выдумывать и язык, и государство – израильский дипломат",https://ukraina.ru/20190905/1024871614.html,,"5 сентября 2019, 09:43"
"День в истории. 5 сентября: основан город Александровск, переименованный коммунистами в Запорожье",https://ukraina.ru/20190905/1024863506.html,,"5 сентября 2019, 08:20"
"Если бы Гитлер не убивал евреев, Запад его реабилитировал бы – Гаспарян",https://ukraina.ru/20190905/1024858225.html,,"5 сентября 2019, 06:10"
«Всему есть предел. Ни одна моська не должна лаять в сторону России» — Гаспарян о МИД Болгарии,https://ukraina.ru/20190904/1024857467.html,,"4 сентября 2019, 11:51"
"Болгария призвала не считать борьбу СССР с нацизмом освобождением Европы, Россия ответила",https://ukraina.ru/20190904/1024854904.html,,"4 сентября 2019, 10:14"
"Украинских пользователей возмутила карта Польши со Львовом, Ровно и Луцком",https://ukraina.ru/20190904/1024854073.html,,"4 сентября 2019, 09:49"
"День в истории. 4 сентября: ликвидирован чекист, пытавшийся переметнуться к Троцкому",https://ukraina.ru/20190904/1024850693.html,,"4 сентября 2019, 01:00"
От Жмеринки до Лондона. Изобретения и судьба «киевского Маркони»,https://ukraina.ru/20190903/1024841736.html,,"3 сентября 2019, 15:00"
"В Харьковской области рушится здание, в котором Репин учился рисовать",https://ukraina.ru/20190903/1024836694.html,,"3 сентября 2019, 09:02"
День в истории. 3 сентября: СССР впервые возглавил украинец,https://ukraina.ru/20190903/1024829468.html,,"3 сентября 2019, 01:00"
Наплевать на славу. Зачем украинский флот расстается с тельняшкой,https://ukraina.ru/20190902/1024828874.html,,"2 сентября 2019, 17:36"
Самоликвидация Советской Молдавии. Чему учит первый опыт создания национальной республики в Северном Причерноморье,https://ukraina.ru/20190902/1024806901.html,,"2 сентября 2019, 15:25"
Украинские граммар-наци: почему не стоит нападать на нового министра образования Украины,https://ukraina.ru/20190902/1024819455.html,,"2 сентября 2019, 10:24"
День в истории. 2 сентября: открыт крупнейший порт на Азовском море,https://ukraina.ru/20190902/1024805702.html,,"2 сентября 2019, 01:11"
Однажды на «Мосфильме». Как знаменитая одесская подпольщица стала врагом народа,https://ukraina.ru/20190901/1024735577.html,,"1 сентября 2019, 15:00"
Когда началась Вторая мировая война?,https://ukraina.ru/20190901/1024790683.html,,"1 сентября 2019, 01:01"
«Места памяти». Зеленский назвал условия для снятия запрета на эксгумацию польских захоронений,https://ukraina.ru/20190831/1024813560.html,,"31 августа 2019, 15:55"
Бодхисаттва из Черкасс: кто и как возродил буддологию в Ленинграде,https://ukraina.ru/20190831/1024789419.html,,"31 августа 2019, 15:00"
Исторический миф: начдив Николай Щорс убит красными за любовь к Украине,https://ukraina.ru/20190830/1024803328.html,,"30 августа 2019, 15:00"
Он из джаза: как одесский моряк стал энтузиастом музыки и попал в кино,https://ukraina.ru/20190830/1024744490.html,,"30 августа 2019, 01:00"
До Джона Юза: украинская версия основания Донецка с последующим разоблачением,https://ukraina.ru/20190829/1024781455.html,,"29 августа 2019, 15:01"
"Дмитрий Саймс объяснил, для чего на самом деле Россию взяли в «большую восьмерку»",https://ukraina.ru/20190829/1024764463.html,,"29 августа 2019, 06:00"
Последний бой Нестора Махно,https://ukraina.ru/20190828/1024754570.html,,"28 августа 2019, 15:00"
«Польша вообще никому не интересна» – Пушков о сравнении «Северного потока — 2» и пакта Молотова—Риббентропа,https://ukraina.ru/20190828/1024762708.html,,"28 августа 2019, 08:35"
«Капитанский мостик между Пикулем и Дыбенко». Как служивший в «красном Питере Украины» офицер повлиял на русскую литературу,https://ukraina.ru/20190827/1024693581.html,,"27 августа 2019, 17:46"
"«С Никсоном приехал москаль». Дмитрий Саймс рассказал, как он ездил на Украину при Кучме",https://ukraina.ru/20190827/1024751417.html,,"27 августа 2019, 11:43"
Чего может добиться глава государства за 100 дней,https://ukraina.ru/20190827/1024741458.html,,"27 августа 2019, 11:00"
"День в истории. 27 августа: состоялся Великий сбор украинских националистов, который привёл их к расколу",https://ukraina.ru/20190827/1024729001.html,,"27 августа 2019, 01:00"
Роковой август для контр-адмирала: как командир дяди Стёпы впечатлял британцев и боролся с немцами,https://ukraina.ru/20190826/1024719265.html,,"26 августа 2019, 04:00"
Стальная пальмовая республика. Столица ДНР размашисто отмечает славный юбилей,https://ukraina.ru/20190825/1024735055.html,,"25 августа 2019, 16:21"
VGORODE.UA. Тайны Белой балки: где искать источник вечной молодости и смотреть плиты ледникового периода,https://ukraina.ru/20190825/1024727848.html,,"25 августа 2019, 10:03"
Чернигов: древнерусская столица и украинский военный Лас-Вегас,https://ukraina.ru/20190825/1024636978.html,,"25 августа 2019, 07:04"
Юбилей Донецка едва не стоил жизни Михаилу Горбачеву,https://ukraina.ru/20190825/1024570289.html,,"25 августа 2019, 06:00"
"Шахтерский кулак, пролетарский джаз и тонущий Горбачёв. Как отмечали столетие Донецка",https://ukraina.ru/20190825/1024727755.html,,"25 августа 2019, 01:00"
Кибернетик Виктор Глушков: как решалась судьба СССР,https://ukraina.ru/20190824/1024729470.html,,"24 августа 2019, 15:00"
Поднимали младенцев копьями: польско-украинские отношения в литературе — RuBaltic.Ru,https://ukraina.ru/20190824/1024682489.html,,"24 августа 2019, 09:00"
Как в августе 1944-го в Бессарабии решилась судьба Юго-Восточной Европы,https://ukraina.ru/20190824/1024720095.html,,"24 августа 2019, 02:05"
«День прапора»: как украинский и российский флаги серьезно поменялись с 1991 года,https://ukraina.ru/20190823/1024721802.html,,"23 августа 2019, 14:17"
80 лет пакту Молотова—Риббентропа. Возвращение в родную гавань или топор в спину Польше?,https://ukraina.ru/20190823/1024672966.html,,"23 августа 2019, 14:00"
Пакт с Германией: огромная победа советской дипломатии и крупный проигрыш дипломатии европейской,https://ukraina.ru/20190823/1024671905.html,,"23 августа 2019, 01:00"
Битва за Покутье. Как поляки остановили молдавскую экспансию в Галичину,https://ukraina.ru/20190822/1024702592.html,,"22 августа 2019, 15:01"
Вятрович призвал Зеленского готовиться к войне с Россией,https://ukraina.ru/20190822/1024708684.html,,"22 августа 2019, 13:51"
"Рядом с трассой в Николаев нашли скелеты животноводов, живших 4 тыс. лет назад",https://ukraina.ru/20190822/1024707149.html,,"22 августа 2019, 13:02"
"День в истории. 22 августа в Харькове родился поэт, которому было «не до ордена. Была бы Родина»",https://ukraina.ru/20190822/1024702198.html,,"22 августа 2019, 06:41"
«Депутат-мародер» в вышиванке. Киевские «свинарчуки» за 100 лет до Порошенко,https://ukraina.ru/20190821/1024673623.html,,"21 августа 2019, 15:19"
День в истории. 21 августа: Тарас Бульба основал республику в тылу у немцев,https://ukraina.ru/20190821/1024682783.html,,"21 августа 2019, 01:00"
День в истории. 20 августа: создана нацистская Украина,https://ukraina.ru/20190820/1024677085.html,,"20 августа 2019, 01:00"
«Каких тебе революций еще не хватает?» - Мураев о годовищне ГКЧП,https://ukraina.ru/20190819/1024678150.html,,"19 августа 2019, 20:33"
«Омерзительнее Порошенко» – Соловьев о призыве Зеленского признать голодомор геноцидом,https://ukraina.ru/20190819/1024676925.html,,"19 августа 2019, 18:26"
Как бессарабские тюрки отстояли право на русский язык,https://ukraina.ru/20190819/1024670384.html,,"19 августа 2019, 15:08"
Корнилов: Путч в Донецке не вызвал никаких митингов и энтузиазма,https://ukraina.ru/20190819/1024670092.html,,"19 августа 2019, 13:13"
Судьбы путчистов. Как жили и умирали члены ГКЧП,https://ukraina.ru/20190819/1024609150.html,,"19 августа 2019, 07:00"
ГКЧП на Украине. Хроника событий,https://ukraina.ru/20190819/1024658181.html,,"19 августа 2019, 06:00"
День в истории 19 августа: застрелился последний командир бандеровцев Волыни,https://ukraina.ru/20190819/1024657696.html,,"19 августа 2019, 02:50"
Нет ни на одной карте: Vgorode о древнем озере на Набережной Победы в Днепре,https://ukraina.ru/20190818/1024641971.html,,"18 августа 2019, 16:30"
"У власти в стране были бизнесмены, красные директора и бандиты – украинский дипломат",https://ukraina.ru/20190818/1024664272.html,,"18 августа 2019, 15:40"
Столетие атаки «москитного флота» на Россию,https://ukraina.ru/20190818/1023905926.html,,"18 августа 2019, 15:00"
28 лет ГКЧП. Крымский аспект и пленник Горбачев,https://ukraina.ru/20190818/1024664117.html,,"18 августа 2019, 14:49"
«Вечно живой»: В Екатеринбурге можно увидеть Ленина-терминатора,https://ukraina.ru/20190817/1024661974.html,,"17 августа 2019, 14:42"
Прощание с Днепром. Главной реке Украины грозит исчезновение,https://ukraina.ru/20190816/1024652741.html,,"16 августа 2019, 13:56"
День в истории. 16 августа: у Богдана Хмельницкого украли победу под Зборовом,https://ukraina.ru/20190816/1024644150.html,,"16 августа 2019, 05:43"
«Матч смерти». Что на самом деле случилось в Киеве в августе 1942 года,https://ukraina.ru/20190814/1024567651.html,,"14 августа 2019, 15:22"
«Мог стать достопримечательностью». Пещерный город на окраине Одессы превратился в свалку,https://ukraina.ru/20190814/1024616749.html,,"14 августа 2019, 10:49"
"В Полтавской области нашли скелет девушки, которая жила 2600 лет назад",https://ukraina.ru/20190814/1024616226.html,,"14 августа 2019, 10:16"
Гидрограф хочет глобус проглотить. Украина решила оставить мир без морских карт,https://ukraina.ru/20190814/1024615967.html,,"14 августа 2019, 10:07"
День в истории. 14 августа: Екатерина II объявила о ликвидации Запорожской Сечи,https://ukraina.ru/20190814/1024612877.html,,"14 августа 2019, 01:00"
Битва за Донбасс. Как освобождали край угля и железа,https://ukraina.ru/20190813/1024603156.html,,"13 августа 2019, 15:00"
День в истории. 13 августа: польские войска заняли Ровно и почти всю Волынь,https://ukraina.ru/20190813/1024596631.html,,"13 августа 2019, 05:34"
«Москвофильский социализм» в Галичине. От студенческого кружка до Советской Украины,https://ukraina.ru/20190812/1024593130.html,,"12 августа 2019, 15:39"
Дает установку. Знаменитый телецелитель Кашпировский отмечает юбилей,https://ukraina.ru/20190811/1024576391.html,,"11 августа 2019, 10:00"
Пять символов русского Крыма: от воинской славы до хмельного вина,https://ukraina.ru/20190811/1024575555.html,,"11 августа 2019, 07:11"
Право видеть голую Захарову. Скверное кино об уникальных политических процессах,https://ukraina.ru/20190811/1024562983.html,,"11 августа 2019, 05:55"
Status Quo: История одного харьковского мэра,https://ukraina.ru/20190810/1024572160.html,,"10 августа 2019, 11:16"
Ржать строго разрешается. Супероружие для завоевания Старого Света,https://ukraina.ru/20190810/1024573862.html,,"10 августа 2019, 09:47"
Три жизни предпоследней харьковской думы,https://ukraina.ru/20190809/1024560306.html,,"9 августа 2019, 15:15"
"Хорунжий с киноаппаратом: казак из Донбасса, создавший русское кино",https://ukraina.ru/20190808/1024551414.html,,"8 августа 2019, 15:00"
День в истории 8 августа: умер знаменитый силач Иван Поддубный,https://ukraina.ru/20190808/1024551139.html,,"8 августа 2019, 00:01"
Гений русского модерна на службе сталинской индустриализации,https://ukraina.ru/20190807/1024537331.html,,"7 августа 2019, 15:00"
Google посвятил дудл украинскому писателю и историку,https://ukraina.ru/20190807/1024542078.html,,"7 августа 2019, 09:22"
«Украинское пограничье» : что произошло с российскими памятниками Херсона?,https://ukraina.ru/20190807/1024533266.html,,"7 августа 2019, 06:35"
Было ли оправданно применение ядерного оружия против Японии?,https://ukraina.ru/20190806/1024523817.html,,"6 августа 2019, 15:00"
Под Киевом обнаружили древний город времен Мономаха,https://ukraina.ru/20190806/1024529576.html,,"6 августа 2019, 11:17"
День в истории. 6 августа: убит Григорий Котовский,https://ukraina.ru/20190806/1024524436.html,,"6 августа 2019, 01:40"
"«И останется, как прежде, нашим, русским Киев-град»: русские националисты и выборы в Киевскую городскую думу 5 августа 1917 г.",https://ukraina.ru/20190805/1024460131.html,,"5 августа 2019, 15:51"
В Киеве открыли музей выдающихся силиконовых украинцев,https://ukraina.ru/20190805/1024519080.html,,"5 августа 2019, 14:34"
Российский художник №1 родился под Харьковом,https://ukraina.ru/20190805/1024503614.html,,"5 августа 2019, 13:01"
День в истории. 5 августа: Нестор Махно создает Революционную повстанческую армию Украины,https://ukraina.ru/20190805/1024502249.html,,"5 августа 2019, 01:00"
Как развлекались подпольные харьковские миллионеры - Mykharkov.info,https://ukraina.ru/20190804/1024481983.html,,"4 августа 2019, 11:00"
Легенды и мифы древнего Киева. Или не такого уж и древнего,https://ukraina.ru/20190804/1024406877.html,,"4 августа 2019, 06:00"
«От княгини Ольги до Джамалы» - В Киеве открылся инновационный Музей становления нации,https://ukraina.ru/20190803/1024506900.html,,"3 августа 2019, 17:07"
"Сабля, водка, конь гусарский. «Если выпить-закусить — надо харьковцев спросить!»",https://ukraina.ru/20190803/1024441033.html,,"3 августа 2019, 07:00"
Часы от Мустафы: как луганский слесарь новую Турцию помогал создавать,https://ukraina.ru/20190803/1024497860.html,,"3 августа 2019, 01:00"
День в истории. 2 августа: в авиакатастрофе погиб последний министр обороны ЗУНР,https://ukraina.ru/20190802/1024460012.html,,"2 августа 2019, 01:00"
Сожгли заживо. Мученическая смерь настоящего героя на Западной Украине,https://ukraina.ru/20190801/1024478083.html,,"1 августа 2019, 12:30"
Впервые без «черного Ефима»: чем уникальна новая Верховная Рада,https://ukraina.ru/20190801/1024381071.html,,"1 августа 2019, 07:15"
Последний путь СС «Галиция»: унтерменши в героическом мифе,https://ukraina.ru/20190731/1024455218.html,,"31 июля 2019, 12:37"
День в истории. 31 июля: умер Зелинский,https://ukraina.ru/20190731/1024436409.html,,"31 июля 2019, 01:00"
"«Тетя Хая на косилке, Бейле — та на молотилке»: как Северный Крым процветал без днепровской воды",https://ukraina.ru/20190730/1024440851.html,,"30 июля 2019, 12:30"
"Грустная история киевлянина, научившего лодки летать",https://ukraina.ru/20190730/1024413110.html,,"30 июля 2019, 10:09"
День в истории. 30 июля: украинские националисты в Праге создали предтечу ОУН*,https://ukraina.ru/20190730/1024437460.html,,"30 июля 2019, 01:00"
Война в Новороссии задолго до Донбасса. Как был заморожен конфликт в Приднестровье,https://ukraina.ru/20190729/1024435940.html,,"29 июля 2019, 17:00"
Космическая мечта Волка из Змиева,https://ukraina.ru/20190729/1024436812.html,,"29 июля 2019, 15:30"
Долгий путь к Богу. Крещёная русь до крещения Руси,https://ukraina.ru/20190729/1024423942.html,,"29 июля 2019, 14:26"
День в истории. 29 июля: «Полтава переходит от одних властей к другим в 12-й раз»,https://ukraina.ru/20190729/1024417762.html,,"29 июля 2019, 01:00"
Как всем миром создавали главный памятник Донбасса - «Правда ДНР»,https://ukraina.ru/20190728/1024359774.html,,"28 июля 2019, 12:00"
День в истории. 27 июля был заложен главный храм Киева,https://ukraina.ru/20190727/1024423575.html,,"27 июля 2019, 01:00"
Дмитрий Донцов. Как из русского социалиста стать украинским сепаратистом,https://ukraina.ru/20190726/1024408286.html,,"26 июля 2019, 15:00"
«Есть желание сотрудничать»: Польша пригласит Путина на годовщину освобождения Освенцима,https://ukraina.ru/20190726/1024411291.html,,"26 июля 2019, 11:00"
